Latitud,Longitud ,categoria,area,area_constr
-12.068768,-77.05931,1,20.76,79.97
-8.135846,-79.03904,1,16.02,148.30
-12.099183,-77.00909,1,18.48,70.80
-12.135052,-76.979157,1,32.34,84.84
-12.310567,-76.837451,4,260.30,14.42
-12.223593,-76.967699,2,2037.00,1729.61
-12.082246,-76.977839,5,246.66,202.93
-12.106062,-77.039386,1,6.85,107.31
-12.074746,-77.085865,1,17.25,75.00
-12.084402,-77.053445,1,22.80,118.95
-11.913804,-77.068884,2,979.00,1435.00
-12.123591,-77.036563,1,17.76,126.02
-8.114354,-79.03496,1,10.53,112.85
-12.157824,-76.99117,1,42.03,67.34
-12.076056,-76.983778,1,13.08,42.92
-8.121284,-79.034842,1,21.35,81.35
-12.172526,-77.026038,1,61.03,118.67
-10.918211,-74.875415,5,183.10,176.85
-12.165897,-76.95194,2,488.50,485.30
-12.182224,-76.977339,1,14.65,60.64
-3.744949,-73.25329,5,435.54,117.50
-12.12072,-77.023289,1,15.62,88.59
-12.079201,-77.029049,1,2.72,65.66
-12.214783,-76.948993,5,140.00,472.10
-12.066391,-77.013782,2,11.00,22.54
-12.05144,-77.07473,5,315.70,415.50
-12.109006,-76.984923,1,118.12,310.56
-6.472999,-76.364717,5,600.00,445.00
-12.004535,-76.879726,1,13.69,63.21
-5.058363,-81.05786,4,7250.00,2.00
-12.178336,-76.94397,5,99.90,380.69
-13.404847,-76.137339,2,211.00,325.50
-12.140897,-77.005661,1,29.87,111.36
-12.089598,-77.084466,1,6.29,76.54
-12.0894593,-77.0290387,1,3.05,53.27
-12.067875,-76.945577,1,13.42,46.69
-11.92777,-77.05719,1,3.61,50.20
-12.084041,-77.054946,5,375.00,331.00
-8.374775,-74.556242,5,315.70,352.00
-12.080773,-77.083095,5,193.60,339.76
-12.083147,-77.097129,1,63.76,221.76
-12.129024,-77.028103,1,11.08,86.70
-7.023161,-76.48317,4,15215.00,0.00
-12.075553,-75.2259,1,26.49,72.53
-12.097147,-76.97298,1,12.19,132.26
-12.073822,-77.020358,2,495.55,86.87
-12.090971,-77.08182,1,31.78,80.54
-16.403012,-71.522751,2,538.73,459.36
-13.80715,-76.246613,1,25.51,132.52
-4.660227,-80.240885,2,245.60,345.60
-12.05509,-77.02762,2,55.44,338.96
-12.051808,-77.115757,1,7.38,58.65
-6.490028,-76.339458,4,115.12,103.10
-6.757361,-79.843139,2,16.17,32.34
-12.072593,-77.020299,1,31.24,108.65
-7.335603,-79.501813,4,4221.00,525.00
-3.52108,-80.499652,4,1630000.00,719.00
-8.178959,-79.016628,4,204.47,0.00
-12.069801,-76.938423,5,160.00,233.78
-13.15248,-74.226971,5,168.00,170.04
-12.168362,-76.967557,5,170.88,430.32
-16.43606,-71.57098,1,34.06,105.97
-12.078861,-77.048944,3,48.70,94.00
-16.394931,-71.55097,5,176.00,232.81
-6.79825,-79.894002,5,161.81,252.41
-12.090139,-76.95311,5,463.50,257.43
-7.145215533,-78.4752853,5,1470.00,300.00
-12.074116,-77.040563,1,21.44,75.00
-12.075411,-77.05421,1,4.98,84.94
-6.785061,-79.85647,1,26.84,79.64
-12.17726,-77.017499,2,3170.79,2427.72
-12.118509,-77.007013,1,9.27,50.96
-8.135054,-79.035774,1,17.24,104.95
-12.130405,-77.031662,1,6.91,115.66
-12.057397,-76.943516,1,13.43,105.12
-18.031317,-70.261245,5,152.00,283.00
-12.104768,-77.02524,1,10.46,90.95
-12.118385,-77.027245,1,15.88,113.68
-11.937662,-77.066525,1,6.56,74.14
-8.102672,-79.037919,1,10.86,106.20
-12.078133,-77.035292,1,3.92,85.26
-12.06719,-75.217974,5,38.94,127.96
-12.043613,-77.049947,2,1.56,4.08
-12.122688,-77.017957,3,525.00,185.00
-12.088804,-77.019164,1,5.25,86.47
-12.109766,-76.985737,5,1048.05,1293.72
-5.163182,-80.682388,5,60.00,27.58
-16.368136,-71.578016,4,3100.00,0.00
-12.090546,-77.060337,1,11.15,96.98
-12.093816,-77.00015,1,13.21,107.85
-12.02336,-76.88636,2,1086.00,920.00
-12.09582,-77.044079,1,20.32,247.40
-11.995102,-77.073616,1,30.16,103.55
-12.033572,-77.044361,2,4.10,7.80
-12.08955,-77.0447,1,12.53,76.24
-5.189343,-80.617493,5,160.00,102.20
-12.56638,-76.715921,5,128.00,215.91
-12.479433,-76.792056,1,23.73,100.53
-12.112286,-76.978192,1,13.45,96.95
-12.172094,-77.008462,4,160.00,0.00
-12.337671,-76.826015,5,94.99,252.68
-12.03226,-77.05473,1,68.80,285.34
-12.127824,-76.969304,1,64.58,186.42
-12.087723,-77.060128,1,14.20,86.43
-12.051346,-77.05681,1,13.92,73.42
-12.045039,-75.232412,5,200.00,814.45
-12.17063,-76.992512,1,25.70,72.28
-5.175069,-80.635007,4,6126.27,2.00
-11.979123,-77.077,1,18.75,48.91
-12.028593,-77.052548,1,26.88,113.94
-12.093908,-77.04287,1,12.62,136.60
-12.104204,-77.018835,1,3.67,68.23
-16.434572,-71.571821,5,59.22,154.48
-12.08322,-76.929983,5,311.75,283.24
-12.115655,-77.00367,1,7.28,76.00
-12.079201,-77.029049,1,2.67,64.60
-12.115167,-77.042909,1,6.44,44.79
-4.8945941,-80.6915,1,56.31,86.63
-12.07503,-77.038453,1,5.54,71.30
-12.131898,-76.963379,5,100.00,195.00
-12.08381,-77.061712,1,40.94,88.64
-12.114349,-76.998996,1,10.99,86.00
-12.07338,-77.07377,1,152.69,348.35
-12.082445,-77.009954,1,22.50,77.20
-5.922306,-77.316257,2,119.25,201.25
-12.114732,-77.019419,5,235.95,422.84
-8.133573,-79.03505,2,201.29,742.37
-6.762721,-79.830937,2,78.00,228.50
-12.104303,-77.010953,1,30.80,122.00
-12.167105,-76.971323,1,16.71,81.07
-5.89778,-76.105685,2,80.00,286.08
-9.073282,-78.59191,2,57.70,203.52
-12.042363,-76.998792,1,28.47,76.38
-13.708333,-76.211682,5,113.75,62.00
-8.096023,-79.033687,1,11.50,110.06
-12.09924,-77.06295,1,4.44,50.22
-12.162757,-76.951671,2,515.50,597.50
-11.107488,-77.605382,5,199.30,105.75
-12.081868,-77.047574,1,6.94,107.88
-12.130276,-77.022154,1,6.66,133.13
-14.104894,-75.722752,4,90.00,0.00
-5.169047,-80.601097,4,102.00,159.90
-12.2081556,-77.01603,5,160.00,70.00
-12.827114,-76.544452,5,195.65,162.85
-11.940459,-77.065979,2,312.86,200.00
-12.111818,-77.0397,1,36.94,209.00
-12.065314,-76.965677,2,20.15,87.63
-12.0809291,-77.05261,1,13.58,84.00
-6.481286,-76.374478,5,190.42,611.24
-3.912009,-70.50818,5,556.52,380.00
-12.127278,-76.976472,1,3.65,73.04
-13.534533,-71.983282,4,612.50,225.80
-12.113285,-76.972474,1,43.40,103.11
-12.062093,-77.126896,1,30.96,80.76
-13.52553,-71.95512,1,11.99,93.80
-12.112379,-77.01432,2,0.97,21.93
-12.104008,-76.990916,1,10.50,118.74
-12.077456,-76.988388,1,16.86,78.44
-12.085633,-76.972958,3,11.92,269.50
-12.093375,-77.000542,1,39.17,125.77
-12.143518,-76.987743,3,210.55,236.80
-12.05586,-77.028682,2,96.00,345.00
-11.92777,-77.05719,1,3.62,50.30
-16.417955,-71.527878,5,250.00,240.30
-16.441707,-71.504598,5,823.12,340.60
-5.215894,-80.626609,2,305.50,330.70
-12.018382,-76.990113,2,485.20,466.90
-12.11504,-77.004,1,7.10,67.90
-5.18209,-80.612886,4,121.60,229.96
-12.062014,-77.093562,1,4.95,68.98
-12.090694,-77.040912,1,13.73,87.12
-12.095553,-77.058037,1,9.07,63.15
-12.127769,-77.024315,1,34.10,118.61
-12.113125,-76.933391,1,80.17,122.07
-12.075068,-77.085473,2,261.02,1187.70
-12.095079,-76.947964,5,300.00,157.00
-12.041629,-76.973695,1,23.76,58.30
-12.471664,-76.701616,4,2541.49,20.00
-6.757576,-79.857765,1,21.65,75.32
-12.131446,-76.983906,5,252.39,214.54
-9.300831,-76.004033,2,280.00,139.26
-15.49256,-70.13489,4,184.00,18.00
-12.074365,-77.091968,1,4.92,85.57
-12.061233,-77.101729,5,176.00,138.23
-13.530337,-71.963196,1,8.71,60.57
-5.0932,-81.09536,5,120.00,106.32
-12.114685,-77.045524,1,27.79,166.52
-8.142991,-79.029563,4,372.00,35.00
-16.424775,-71.57216,5,136.00,335.06
-6.699075,-79.901748,5,62.50,27.58
-11.831982,-77.141075,4,2279.80,100.00
-6.789961,-79.890968,5,90.00,45.24
-12.140323,-77.022116,1,3.19,55.42
-12.101247,-76.998259,1,66.32,169.33
-13.807444,-76.246568,1,57.61,206.84
-12.054945,-77.078744,5,170.85,295.17
-12.09204,-77.046621,1,15.71,73.38
-12.086228,-77.027303,1,19.48,50.82
-8.111226,-79.034234,5,77.00,180.00
-12.13906,-76.988444,1,34.27,91.79
-12.115002,-76.985359,1,49.16,175.86
-12.078569,-76.9582,5,201.76,234.47
-14.08897,-75.7495,5,107.10,83.31
-12.06128,-76.938657,1,32.18,83.17
-12.060966,-75.231455,5,197.20,205.00
-12.003811,-77.064184,5,160.00,278.08
-12.048942,-77.026044,2,9.22,49.18
-5.163182,-80.682388,5,60.00,27.58
-9.0746528,-78.5919436,3,4.32,18.80
-12.052652,-77.027555,2,0.77,4.00
-12.070093,-76.94464,5,220.00,419.15
-12.081823,-77.04864,1,14.07,105.50
-12.136256,-77.01493,1,7.88,82.25
-12.110759,-77.038744,1,23.54,204.68
-16.400363,-71.531994,2,843.08,410.00
-12.132176,-77.015776,5,251.80,370.00
-12.072795,-77.032387,1,4.53,78.76
-10.918296,-74.884421,2,158.40,158.40
-11.933839,-77.060665,1,14.11,50.30
-12.10350912,-77.00879,1,54.76,174.25
-6.040442,-77.055372,4,21437.00,2.00
-12.080275,-77.0684,5,190.00,307.64
-12.164791,-76.983677,1,22.19,77.18
-11.989228,-77.075826,1,26.25,81.42
-12.085122,-77.045137,1,5.25,86.71
-12.066523,-77.121926,1,13.50,57.59
-12.372442,-76.790366,5,160.00,212.00
-12.119271,-77.003626,1,12.09,94.63
-12.066606,-77.045912,1,19.29,69.84
-12.088735,-77.011953,5,166.88,210.48
-12.121039,-77.008936,5,417.20,722.87
-8.742486,-74.68281,4,127000.00,0.00
-12.0906,-77.045127,1,16.23,90.56
-12.048724,-77.034923,3,99.62,591.05
-6.775596,-79.810324,4,10604.00,0.00
-12.037914,-76.952542,5,129.60,138.72
-7.181869,-78.489486,4,552.54,0.00
-12.104429,-77.012922,1,38.95,180.06
-12.06868,-76.877937,5,602.00,463.48
-12.0894593,-77.0290387,1,10.91,100.93
-13.426471,-76.1629,4,100.00,0.00
-12.079462,-77.032982,1,17.25,86.20
-13.571191,-71.824159,5,9170.00,280.00
-16.421553,-71.516508,1,22.06,98.00
-12.384698,-76.785512,1,47.04,105.39
-12.098844,-76.97793,1,14.25,139.68
-12.0735514,-77.094796,1,22.41,146.77
-12.084626,-77.062019,1,5.95,33.30
-12.001141,-76.879476,5,262.48,689.60
-12.569883,-76.712171,5,200.00,154.00
-12.008885,-76.837627,2,2500.00,1961.90
-12.118584,-77.02017,5,115.00,140.00
-6.7012,-79.901978,5,95.00,295.92
-12.12815,-76.97005,1,68.96,180.12
-12.165588,-76.951563,1,24.26,81.32
-12.128588,-76.976386,1,14.93,127.15
-12.06004,-77.067585,5,229.00,418.61
-12.003518,-77.064608,1,25.47,106.32
-12.0841,-77.03674,1,4.00,62.59
-12.055268,-77.02865,2,28.76,106.55
-12.057076,-77.020619,5,183.12,183.12
-9.930344,-76.239591,2,547.72,951.44
-12.011969,-77.092824,5,109.36,395.68
-8.37387,-74.56711,2,206.55,267.00
-14.312064,-71.69013,2,204.71,44.00
-12.12221,-77.040444,1,7.23,140.00
-8.101487,-79.033762,1,175.49,232.28
-12.08723,-76.991661,1,18.86,87.00
-12.021957,-77.061184,5,200.90,303.72
-12.079245,-77.028838,1,11.24,95.41
-12.1063972,-76.9458697,1,62.49,183.67
-12.08652,-77.06962,1,6.44,62.03
-12.094309,-77.075976,1,17.94,124.39
-12.081458,-76.96768,3,44.82,194.85
-12.089782,-77.071071,1,5.12,84.16
-16.370132,-71.54344,1,45.84,174.34
-12.133871,-77.003329,1,53.17,221.26
-14.48839,-75.194901,4,42000.00,0.00
-12.082559,-77.103725,1,3.36,52.58
-12.134971,-76.988581,2,160.00,206.00
-12.229937,-76.966361,2,7224.67,900.00
-12.120963,-77.000789,1,10.38,99.27
-16.423795,-71.54416,2,17.38,30.23
-12.104357,-76.94649,5,160.00,335.58
-12.090982,-77.065123,1,12.40,92.43
-8.13245,-79.039215,1,37.86,108.33
-12.088132,-76.973347,3,9.40,133.92
-12.093393,-77.04339,1,16.53,165.15
-12.119885,-77.03478,1,12.69,80.50
-12.11442,-77.030782,1,13.18,71.62
-11.926281,-77.059804,1,7.63,67.62
-12.060259,-77.094038,1,74.59,118.30
-3.7506624,-73.24699,2,279.37,180.37
-10.684224,-76.256245,2,1001.70,2624.67
-8.078609,-79.119783,1,30.31,105.44
-12.07385,-77.05258,1,2.34,46.89
-11.797913,-77.177689,5,386.75,100.00
-12.08527,-76.92485,5,526.90,306.51
-12.085911,-77.067073,1,15.83,82.60
-12.176194,-77.016771,1,11.03,73.08
-12.13185,-77.028361,1,106.71,251.96
-12.102091,-76.950865,1,13.56,40.08
-6.478468,-76.392312,4,153.00,0.00
-12.119141,-77.005853,1,26.09,63.93
-5.163182,-80.682388,5,62.50,27.58
-12.129111,-77.023583,1,10.05,115.58
-13.468396,-76.029763,4,70479.00,0.00
-12.1284422,-76.9673992,5,229.00,340.30
-12.45472,-76.71759,4,10100.00,0.00
-9.527443,-77.53054,2,8.68,37.76
-11.994469,-77.077619,1,121.80,175.01
-12.068029,-77.100332,5,160.00,208.53
-12.084271,-77.052217,1,5.61,77.35
-12.085245,-77.082862,1,22.58,80.44
-11.990111,-77.078379,1,20.80,87.30
-12.099571,-77.01177,1,15.61,106.54
-12.0206742,-76.90599,3,133.00,162.99
-12.102241,-76.990139,1,12.07,136.50
-3.757341,-73.249346,2,225.00,900.00
-12.096519,-76.967179,1,51.83,109.42
-12.033572,-77.044361,2,4.10,7.80
-12.091703,-77.031172,3,9.62,128.60
-11.121891,-75.35379,2,248.87,137.50
-12.026031,-77.08871,5,206.35,154.00
-12.028255,-77.006756,2,304.00,484.90
-12.076807,-77.021305,1,29.61,73.00
-12.19444,-76.982971,2,193.10,416.20
-12.082458,-76.916222,5,1016.00,440.00
-6.777817,-79.837776,2,23.43,81.50
-11.9629053,-77.0050907,1,90.00,156.68
-11.92777,-77.05719,1,3.62,50.30
-12.067473,-77.011057,2,40.50,75.10
-12.023535,-77.077568,5,160.00,227.65
-5.889954,-76.114315,5,47.50,35.00
-12.118819,-77.016172,1,5.22,41.84
-12.112659,-77.0145506,1,14.35,71.55
-12.091061,-76.968168,5,775.50,345.24
-9.509286,-77.52914,5,120.00,120.00
-3.755387,-73.249678,2,261.00,664.42
-12.105146,-76.975427,1,53.11,99.98
-11.054885,-75.325438,2,2953.00,1101.00
-12.127999,-76.973849,1,44.67,211.16
-12.015966,-76.997933,5,136.35,438.40
-16.384315,-71.55915,5,2000.00,207.00
-8.090196,-79.021918,4,1942.96,4.70
-6.493617,-76.368151,5,138.90,125.90
-12.084162,-77.092223,1,13.40,43.09
-12.050143,-76.968151,4,141.00,370.78
-11.861021,-77.0484,5,120.00,240.44
-12.057202,-76.943426,1,16.74,124.02
-6.796278,-79.853675,1,160.00,0.00
-8.135839,-79.038984,1,11.83,125.28
-12.016931,-76.883707,5,220.35,95.40
-8.113871,-79.04613,4,160.00,0.00
-12.140028,-77.018641,1,54.35,97.65
-12.12678,-76.991351,1,31.35,129.59
-14.073943,-75.726188,4,7945.44,0.00
-3.742905,-73.241515,5,80.92,80.92
-12.099778,-77.032812,1,31.02,114.60
-12.086288,-77.055064,5,372.90,474.81
-12.07393,-77.066367,1,28.79,138.60
-12.069205,-77.102354,5,181.50,132.30
-12.142008,-77.018801,5,263.10,303.00
-12.110832,-76.970225,5,303.15,384.97
-12.089912,-77.040516,1,133.40,191.00
-14.088987,-75.74892,5,107.10,149.12
-9.94746,-76.243472,5,80.00,22.00
-12.07255,-77.012218,1,16.98,44.30
-12.116,-77.01,5,274.50,249.00
-12.204605,-77.009487,1,17.30,60.16
-6.478846,-76.375502,5,192.00,166.54
-12.194163,-76.951668,5,140.00,259.73
-12.043533,-75.193455,5,152.00,274.00
-8.133313,-79.024267,2,2000.00,808.00
-12.079326,-77.047327,1,12.98,90.00
-12.081641,-76.984531,1,11.41,57.97
-11.887566,-77.12247,1,20.48,62.45
-16.398947,-71.531808,3,33.15,57.50
-12.150982,-76.985477,1,22.42,103.56
-12.092558,-77.034214,3,16.87,293.38
-6.490482,-76.365054,2,348.00,596.60
-9.933743,-76.245071,5,211.20,396.70
-13.532578,-71.910307,2,160.00,574.01
-12.075878,-77.09284,1,18.56,83.35
-11.918848,-75.316962,2,9.51,57.88
-12.088015,-77.064107,1,5.79,100.65
-12.064773,-77.051407,1,7.35,89.50
-11.954175,-77.05159,2,250.00,306.50
-12.128355,-77.028573,1,66.95,194.34
-12.083194,-77.08223,1,3.92,68.26
-12.065878,-75.207414,5,160.00,190.40
-12.062679,-75.206694,1,4.14,90.00
-12.019034,-77.068305,5,100.80,237.24
-12.101207,-77.005966,1,19.21,104.51
-9.944022,-76.239968,5,195.03,61.95
-12.117109,-76.992749,1,68.62,204.79
-12.11693,-77.01389,1,5.66,108.36
-8.3854,-74.540215,5,375.00,436.50
-12.055024,-77.078205,5,338.70,348.53
-10.952817,-75.22529,2,70.30,178.40
-12.095692,-77.033631,1,34.43,84.95
-12.122068,-77.021717,1,15.60,136.35
-12.108234,-76.979527,1,34.38,174.30
-8.135332,-79.03922,1,22.51,78.15
-8.110897,-79.018922,2,231.33,1131.00
-12.095955,-76.987195,5,306.50,397.45
-12.113171,-76.972989,1,18.01,187.53
-12.0403635,-76.92418,1,21.50,74.80
-12.011621,-77.01034,5,160.00,269.60
-12.079436,-77.087051,5,157.70,366.79
-12.029844,-76.905594,5,158.00,296.00
-12.105614,-76.974727,1,32.56,165.98
-11.984843,-76.80469,5,259.50,182.50
-6.7649886,-79.83789,2,180.35,448.50
-12.042488,-76.962468,4,418.50,48.00
-12.118209,-77.001368,1,9.44,73.84
-11.867094,-77.116285,5,128.00,251.92
-12.104656,-77.006661,1,46.46,190.07
-3.727075,-73.255825,2,465.06,566.58
-12.126371,-76.994961,1,40.23,157.00
-12.110511,-77.031694,1,17.52,167.56
-3.759036,-73.249499,2,72.34,229.50
-12.017834,-76.898061,1,14.17,61.60
-12.055025,-77.024585,2,45.29,70.00
-12.094448,-77.070123,1,4.27,70.57
-12.09539,-77.058391,1,8.96,110.61
-12.075561,-76.987517,1,20.89,52.51
-12.176194,-77.016771,1,11.51,76.27
-16.401607,-71.513437,2,255.00,484.00
-13.530037,-71.957017,1,9.34,81.20
-12.384698,-76.785512,1,26.44,80.17
-6.780538,-79.841824,5,180.43,264.20
-8.06366,-79.06241,4,2028.68,102.00
-11.961921,-77.074254,5,121.40,230.60
-12.13292,-77.007961,5,275.70,311.46
-12.129125,-77.033155,1,25.07,146.27
-12.094463,-76.985846,1,50.86,168.92
-12.041018,-76.916515,5,120.00,225.00
-12.139017,-77.011701,5,151.52,152.00
-12.084431,-77.03575,2,377.50,698.37
-12.073144,-77.047054,1,10.75,93.47
-12.015447,-77.060596,2,10.65,28.30
-12.080397,-77.054428,1,34.86,90.93
-12.106086,-77.057843,5,280.00,316.62
-6.032386,-76.965485,2,99.09,333.86
-12.117811,-77.000873,1,13.55,76.06
-5.085066,-81.090006,2,3998.08,1952.27
-11.937662,-77.066525,1,8.61,84.81
-12.103973,-76.970247,1,15.15,105.36
-13.530141,-71.945578,1,19.58,125.07
-12.050541,-75.218539,5,233.97,178.50
-12.1347389,-77.0099366,1,33.99,112.48
-12.056443,-77.098783,1,13.40,74.63
-8.129867,-79.029097,5,170.56,280.35
-12.210108,-77.011715,5,243.70,219.03
-12.084626,-77.062019,1,5.95,33.35
-12.049488,-77.093369,4,83.24,129.40
-12.101177,-77.001281,1,17.97,62.50
-11.90139,-76.663552,5,11758.00,238.00
-13.926505,-75.863206,4,700800.00,1260.40
-16.372601,-71.551663,5,160.00,295.99
-12.11735,-76.976169,1,43.68,107.29
-12.121744,-77.037019,1,25.00,155.52
-12.076382,-77.097407,1,22.82,94.91
-12.158845,-76.993397,1,11.49,79.35
-12.061704,-76.937343,5,74.62,114.21
-5.163182,-80.682388,5,62.50,27.58
-12.090035,-77.040929,1,10.22,88.91
-12.128126,-77.013514,1,44.40,161.68
-12.076274,-77.041141,1,3.89,77.83
-12.117005,-77.043166,1,17.42,122.98
-12.077832,-76.985528,1,18.00,93.63
-11.92777,-77.05719,1,5.40,75.10
-8.381002,-74.570629,5,297.90,156.66
-11.985739,-77.055568,1,44.39,70.18
-17.995766,-70.22488,5,239.20,312.85
-8.142709,-76.593491,2,74500.00,2391.75
-11.91712,-77.057362,5,138.00,144.03
-12.104807,-76.940873,5,180.00,534.54
-12.057792,-75.219973,5,294.82,179.60
-5.886079,-76.1261,2,278.01,376.85
-12.071934,-76.952397,1,32.65,139.01
-12.208656,-77.011439,5,1259.90,332.10
-16.42718,-71.565435,5,1033.31,386.00
-12.080808,-76.803316,4,1120.49,574.36
-12.090675,-76.965501,1,46.77,284.70
-12.006981,-76.995783,5,61.60,120.03
-8.135727,-79.039041,1,17.70,134.01
-12.071344,-77.070841,1,17.45,78.00
-12.119838,-77.034681,1,12.69,98.70
-11.933251,-77.064418,1,24.75,82.00
-12.039475,-77.04744,5,69.00,337.90
-9.12374,-78.52289,5,147.00,115.78
-12.068395,-77.059828,1,12.64,107.61
-12.031729,-76.921408,2,474.00,594.80
-12.10313,-77.050312,1,9.99,130.28
-12.051528,-77.057083,1,13.92,62.78
-12.071983,-76.999448,5,300.00,742.78
-12.136133,-77.022544,1,6.68,111.65
-12.044708,-77.036177,2,28.03,73.12
-13.460462,-76.10974,4,42000.00,0.00
-12.1444069,-77.0033851,1,24.16,128.22
-6.997562,-76.505404,4,38900.00,0.00
-12.092015,-77.050021,1,33.65,151.66
-13.408649,-76.130689,5,642.80,179.00
-12.08773,-77.057939,1,50.92,87.49
-16.390088,-71.56275,1,20.59,89.54
-11.933839,-77.060665,1,16.31,61.21
-12.07994,-77.04774,1,4.92,77.99
-12.061962,-77.014684,2,42.77,74.38
-12.118996,-76.990382,1,50.58,130.46
-12.121591,-77.027894,1,15.91,141.65
-12.833376,-76.536037,5,144.18,105.00
-12.094631,-77.059346,1,3.66,56.36
-11.925507,-77.060986,1,7.07,63.06
-11.984508,-76.82866,1,105.52,107.99
-12.093908,-77.04287,1,12.98,140.45
-12.068395,-77.059828,1,5.55,76.00
-11.93464,-77.080421,1,59.71,210.55
-8.128316,-79.046914,1,6.36,83.00
-18.048487,-70.28997,4,19970.39,2.00
-12.079312,-75.224689,4,586.32,340.00
-16.375298,-71.543703,3,34.18,162.28
-12.140286,-76.9862,1,38.59,97.97
-12.042792,-75.192389,3,160.00,604.10
-12.108071,-77.044101,1,407.15,437.25
-8.386104,-74.571295,3,253.40,274.00
-12.144073,-77.009851,1,13.39,69.69
-12.127127,-76.987581,3,11.16,116.48
-12.081972,-77.0579,1,26.51,98.88
-12.09489,-77.0536,1,2.96,48.85
-12.163162,-76.996484,1,10.50,29.10
-6.766236,-79.83378,1,8.74,30.40
-11.93461,-77.065294,1,28.44,70.90
-12.112187,-77.031179,1,18.26,278.29
-13.547307,-71.884883,5,119.36,132.50
-12.104237,-77.010925,1,23.14,161.00
-12.092602,-77.07449,1,8.55,86.57
-12.337313,-76.82135,1,19.62,60.51
-12.110885,-76.977509,1,11.84,94.83
-12.08294,-77.089513,1,7.53,78.55
-12.135255,-76.976548,3,386.50,846.36
-16.401405,-71.526481,5,226.25,482.60
-12.134351,-76.977413,5,364.70,488.71
-6.751078,-79.844054,5,149.80,311.04
-12.58113,-76.703513,5,89.37,130.96
-13.658246,-73.40379,5,200.00,111.68
-13.417568,-76.103475,4,70667.00,2.00
-16.391875,-71.557761,1,12.05,106.49
-11.234736,-74.62962,5,99.75,74.00
-5.166317,-80.633699,4,180.00,311.91
-12.047028,-75.19139,5,144.29,205.00
-9.119141,-78.5356,4,2503.44,2.00
-12.099482,-77.024759,5,444.80,302.19
-12.115368,-77.004244,1,12.93,71.65
-12.050511,-77.06177,5,160.00,253.70
-11.959643,-77.078259,1,180.00,211.53
-12.136049,-77.02259,1,6.54,109.53
-12.098891,-77.024296,5,383.46,540.33
-12.067933,-77.04758,1,8.04,84.82
-12.098833,-76.97803,1,14.49,142.04
-12.133441,-77.010344,1,25.69,152.43
-12.112156,-77.014096,1,6.19,88.22
-12.143651,-77.012367,1,7.44,58.26
-12.089467,-77.028198,1,6.63,86.47
-12.063938,-76.962239,1,19.25,100.45
-12.04706,-76.976789,5,160.00,86.00
-12.115889,-77.00322,1,10.86,81.73
-12.05361,-77.028064,2,2.48,7.35
-12.082872,-77.040754,1,10.97,76.28
-12.062209,-75.206608,1,9.75,93.29
-12.067521,-76.99403,2,1100.00,971.10
-16.431861,-71.52005,1,58.15,165.71
-12.085535,-77.076158,1,15.84,76.00
-12.131296,-76.99512,1,39.38,121.15
-12.068431,-77.05514,1,15.28,80.00
-12.076335,-77.043013,1,6.04,76.39
-12.0894593,-77.0290387,1,6.07,106.01
-12.506635,-76.764225,5,90.00,45.02
-12.048651,-77.025412,5,136.86,253.45
-12.055027,-77.027116,2,20.41,62.10
-13.29028,-72.11194,5,72.39,105.00
-11.96397,-76.989997,2,199.25,120.00
-11.9150865,-77.0478482,1,0.00,105.30
-12.11194,-76.824607,5,943.70,440.79
-12.073184,-77.06904,1,19.48,90.68
-12.003634,-77.103929,5,163.40,414.00
-12.200754,-76.92492,5,439.04,600.00
-12.010526,-77.009275,5,87.18,193.00
-12.093908,-77.04287,1,9.36,101.30
-12.097361,-77.062521,1,13.07,98.41
-11.092441,-77.597365,1,26.02,103.90
-12.070045,-77.044187,1,5.35,79.53
-5.705483,-78.81428,5,308.46,298.93
-9.121961,-78.522097,1,28.36,111.26
-12.095366,-77.069314,4,17.64,76.71
-12.072546,-77.1156,1,24.51,103.49
-12.079201,-77.029049,1,3.31,79.85
-11.92777,-77.05719,1,3.61,50.20
-12.165898,-76.952002,2,231.12,477.61
-12.088216,-76.957885,5,451.00,511.11
-12.058496,-77.098825,1,15.94,69.31
-6.783386,-79.887451,5,112.50,50.00
-12.056744,-77.053949,1,3.00,71.07
-12.091392,-77.05585,1,3.47,63.40
-12.019014,-77.057515,1,17.08,74.27
